235
225
225
245
265
185
215
235
275
195
215
245
205
195
215
215
225
255
205
215
265
235
255
245
205
205
255
235
195
265
225
215
225
195
225
205
225
265
215
205
255
255
245
245
215
195
225
225
205
215
255
215
215
185
215
235
245
205
245
225
245
215
245
235
205
225
205
245
245
215
205
235
215
215
215
255
215
205
225
195
215
235
225
225
245
255
215
225
195
235
195
205
215
235
245
185
215
205
225
215
175
195
255
235
235
215
235
205
205
225
235
235
235
225
235
225
235
265
235
225
235
235
195
215
215
215
235
205
245
225
235
225
235
275
195
205
235
245
255
255
245
255
225
225
245
245
245
205
195
225
235
215
235
225
225
265
195
225
205
235
235
225
205
215
225
215
225
245
235
225
245
185
205
235
185
215
215
235
225
215
225
235
245
185
225
225
225
235
205
215
175
225
215
205
225
215
225
225
235
225
245
235
255
245
225
245
215
225
225
235
225
225
235
225
235
225
235
215
225
235
225
245
235
235
215
235
215
225
215
225
225
225
215
235
215
215
215
205
235
235
225
235
235
215
215
225
215
235
215
215
225
215
225
225
215
215
225
225
205
225
225
225
215
235
215
225
225
205
225
215
235
245
225
235
225
205
245
225
215
235
225
225
225
235
235
205
215
225
225
225
215
225
235
225
225
215
225
225
235
225
225
215
235
235
235
215
225
225
215
225
215
215
235
215
215
235
215
215
245
225
245
235
225
225
225
215
215
235
235
225
245
225
225
225
215
225
235
225
225
235
215
235
235
235
225
225
225
235
245
235
225
215
205
225
225
235
215
235
225
225
225
225
215
215
205
225
225
225
215
215
225
225
225
215
225
205
235
215
205
225
225
215
215
215
215
205
235
245
235
225
225
205
225
235
235
225
225
215
245
225
225
225
235
225
225
215
205
235
235
225
225
225
235
215
215
245
235
235
235
235
215
235
225
235
245
295
155
175
215
345
305
195
255
275
345
255
115
5
285
205
235
295
235
65
205
185
195
165
265
225
155
235
225
145
305
185
175
235
235
255
355
245
225
85
275
155
175
135
125
185
35
315
255
225
165
45
245
205
85
125
245
185
215
25
65
325
235
265
355
265
215
325
5
195
225
235
115
335
135
195
275
165
75
185
245
115
255
15
305
275
225
235
15
95
255
325
175
235
235
275
215
155
45
145
195
345
265
5
135
275
225
255
105
5
215
215
335
255
155
125
245
