0.13333,-0.63575
-0.69709,-0.10869
-0.7692,-0.38168
-0.57218,-0.63216
-1.2711,-0.69014
-1.0987,-0.71555
-0.79766,-0.71288
-1.2087,-0.06903
-0.51815,-0.52728
-0.73883,-0.97438
-1.208,-0.95569
-1.0955,-0.56879
-0.5222,-0.88378
-0.82518,-0.92977
-1.0281,-2.8023
-1.0449,-0.89445
-0.83197,-1.6412
-1.1691,-0.98244
-0.68523,-1.4489
-1.4992,-1.7029
-1.6482,-2.0636
-1.2433,-1.7331
-1.7205,-2.0391
-1.978,-2.4025
-1.1828,-1.9579
-1.0581,-2.3593
-1.6231,-2.0428
-1.3496,-1.1788
-1.9033,-2.1125
-0.53842,-1.4416
-1.5693,-1.4675
-0.8777,-1.7339
-1.223,-1.6739
-1.1228,-2.3258
-1.4568,-1.7315
-1.0603,-2.246
-1.1522,-1.9141
-1.1032,-2.4799
-1.7608,-2.2842
-1.6233,-2.1329
-1.2754,-2.025
-1.0608,-1.9486
-0.83775,-1.4733
-0.95692,-2.2947
-1.5905,-1.8066
-1.9,-1.9922
-1.294,-1.9199
-1.5683,-1.9769
-1.333,-2.1011
-1.1989,-2.1814
-0.71468,-1.6998
-0.76322,-2.0944
-1.1244,-2.0107
-0.86535,-1.6529
-1.1254,-1.4684
-1.039,-1.5424
-2.0666,-1.8738
-0.89554,-1.9177
-1.1822,-2.0091
-2.2317,-1.5606
-1.8678,-1.5269
-2.6332,-1.6414
-1.9538,-1.0641
-1.8887,-1.3034
-1.4883,-2.3865
-0.62071,-1.5185
-0.87396,-0.80469
-0.40077,-1.3227
-0.56051,-4.0739
-0.75383,-0.92363
-0.81056,-1.0095
-0.97441,-0.9567
-0.99071,-0.89717
-1.0588,-1.0298
-0.92552,-1.0458
-1.415,-1.6112
-1.3827,-1.2198
-1.4637,-1.1143
-1.0257,-0.41855
-1.1858,-1.4296
-1.3369,-1.0753
-0.60099,-0.9478
-0.73315,-1.3238
-0.33389,-1.0406
-1.5428,-1.7365
-1.4037,-1.3409
-0.83753,-1.2192
-0.91473,-1.7859
-1.2286,-1.7609
-0.9271,-1.0349
-1.0905,-1.2777
-1.2283,-1.2324
-0.91553,-0.97958
-0.64867,-1.3761
-1.265,-1.2806
-1.5723,-1.495
-1.1045,-1.0743
-1.0378,-1.9218
-0.81408,-1.1249
-0.92169,-1.2713
-0.92841,-1.4048
-0.67615,-1.7473
-1.0029,-1.8862
-0.84027,-1.4227
-0.983,-1.7536
-0.71676,-1.9219
-1.0735,-1.3331
-1.2436,-1.3264
-1.3463,-0.87506
-0.97439,-1.3553
-0.97065,-1.456
-1.0971,-1.6788
-1.3735,-1.4949
-1.6082,-1.1868
-0.54237,-1.0537
-0.77598,-1.6558
-1.3099,-2.2332
-1.6875,-1.7671
-0.99728,-1.8433
-0.83011,-1.0621
-0.69413,-1.2394
-0.74181,-1.2217
-0.74918,-0.8417
-0.97927,-0.41352
-0.48806,-0.99124
-0.71794,-0.91173
-0.378,-0.24191
-0.46615,-1.0173
-0.36483,-1.029
-0.26008,-0.66458
-0.2126,-0.87666
-0.0076824,-0.89989
0.018873,-0.53997
-0.52148,-0.85178
-0.60929,-0.94779
-0.59351,-1.4425
-0.70874,-1.4275
-0.85275,-0.74425
-0.47684,-0.91292
-0.36705,-1.077
-0.56133,-1.1107
-0.94559,-1.2368
-0.58764,-1.2786
-0.99482,-1.4112
-0.83184,-1.122
-1.3496,-1.0149
-0.92632,-1.2537
-0.55471,-0.88629
-0.94428,-1.1198
-0.90312,-1.2444
-1.0616,-0.72054
-0.91357,-0.83138
-0.86924,-1.3229
-0.92053,-1.4354
-1.0189,-1.0701
-1.0111,-1.234
-1.3498,-1.666
-0.80409,-1.2317
-0.6736,-1.5967
-1.3392,-0.86474
-0.61134,-1.5704
-0.40233,-1.6784
-0.9099,-1.5427
-0.84952,-1.1935
-0.46781,-1.6201
-0.80178,-1.2127
-0.98797,-1.306
-0.4821,-0.99413
-0.48988,-1.5328
-0.32147,-0.97955
-0.41934,-1.2339
-0.77713,-1.1191
-0.292,-0.74122
-0.66898,-1.0908
-0.92261,-1.426
-0.89781,-1.3241
-1.2499,-1.3278
-0.667,-0.90089
-0.80595,-0.30173
-1.1554,-1.109
-1.1145,-0.90578
-0.62041,-1.3218
-1.0458,-1.031
-0.48211,-1.4168
-1.029,-1.942
-0.90096,-1.6672
-0.31375,-0.99511
-0.4675,-0.43917
-0.30914,-0.25135
-0.46069,-1.1949
-0.24235,-0.62934
-0.13871,-1.2323
-0.73548,-1.4333
-0.16686,-0.43396
-0.050047,-0.54883
-0.2323,-0.9178
-0.0039744,-1.2062
0.090525,-1.2087
-0.25886,-1.2755
-0.49341,-1.4228
-1.2022,-0.78996
-0.72746,-1.4111
-0.61944,-1.0916
-0.9574,-1.0756
-1.1708,-0.85326
-0.48955,-0.91833
-0.54599,-0.86341
-1.2213,-1.0172
-0.69309,-1.3121
-0.85086,-1.0126
-0.71965,-0.42694
-0.4602,-0.80984
-0.23649,-0.37555
-0.21718,-0.22211
-0.4095,-0.93782
0.69755,-1.3603
0.12288,-0.78421
-0.48791,-0.66915
-0.25079,-1.0781
-0.85114,0.13115
0.094677,-0.84199
-0.31204,-0.98767
0.18802,-0.86425
0.064557,-0.39411
-0.013522,-0.30043
-0.26933,-0.81337
0.08846,-0.80222
-0.55643,-1.3262
-0.021027,-0.96315
-0.40726,-0.67807
0.32431,-0.25151
0.25222,-0.99238
-0.065323,-0.49679
-0.23083,-0.79983
0.10691,-1.5546
-0.26847,-1.2442
0.056575,-1.2608
-0.27835,-0.35886
0.0012546,-1.1559
-0.33982,-0.68256
0.58085,-0.67163
0.47436,-0.94187
-0.079878,-0.46002
0.37075,-0.77955
0.22101,-0.83626
0.25478,-0.62446
0.98616,-2.618
-0.56433,-0.45336
-0.28313,-0.0074547
-0.13452,-0.7634
-1.1383,-0.46058
-0.21269,-1.2918
-0.54426,-0.36952
-0.11164,-0.67236
-0.39214,-0.49345
-0.20029,-0.68623
-0.27075,-0.43388
-0.14442,-0.25962
-0.23347,-0.18
-0.07093,-1.1132
0.061493,-0.46745
-0.39638,-0.49595
-0.23643,-1.0118
-0.01421,-0.98437
-0.62418,-1.1798
-0.11638,-0.85742
-0.197,-0.42986
-0.18959,-0.99262
1.4438,-1.1669
-0.61953,-1.0192
-0.95929,-0.83401
-0.6718,-1.154
-0.48198,-0.87336
0.22899,-0.96312
-0.20543,-1.1439
-0.59091,-0.99135
-0.38506,-0.7592
-0.047139,-1.505
-0.61322,-1.1651
-0.60876,-1.0177
-0.30663,-1.3087
-0.33763,-0.86131
-0.22426,-1.2607
-0.17226,-0.91928
-0.35379,-0.72555
-0.6537,-1.5799
-0.61886,-0.94513
-0.19364,-1.2327
-0.21771,-0.99064
-0.19029,-0.59409
-0.4427,-0.80047
0.2257,-1.3606
-0.27035,-1.2969
0.076226,-0.80497
-0.38801,-0.94101
-0.33452,-1.5282
-0.58796,-1.562
-0.20777,-1.3575
0.025557,-1.5894
-0.62051,-1.26
0.10894,-0.92267
0.047294,-1.391
-0.30606,-1.0742
-0.27715,-0.71498
-0.54743,-1.1056
-0.44647,-0.93404
-0.36296,-0.80505
-0.54639,-0.72183
-0.9717,-1.2318
-1.0401,-0.19925
0.080844,-0.8592
-0.0055953,-1.1186
-0.33119,-1.2586
-0.080911,-1.5227
-0.31876,-0.66861
0.062681,-0.68503
-0.33381,-1.1309
-0.18618,-0.61895
0.041499,-0.94972
-0.15258,-0.84657
-0.30144,-1.0646
-0.052801,-0.92914
-0.2354,-0.8944
-0.1211,-0.82487
-0.35406,-1.2386
-0.57547,-1.0494
-0.30452,-1.3523
-0.12252,-0.97367
-0.11679,-0.91762
-0.69573,-0.89062
0.092989,-1.2669
0.084707,-0.78543
-0.43593,-0.97502
-1.1961,-1.2592
-0.51044,-0.94819
-0.53256,-0.95734
-0.52843,-1.3578
0.25376,-0.67574
-0.25021,-0.96694
-1.0089,-0.60051
-0.0051402,-1.0057
-0.22663,-0.9477
-0.26043,-0.44253
-0.14641,-1.0224
-0.59855,-0.93432
-0.60332,-0.91625
-0.29341,-1.1632
0.034249,-0.83483
0.24923,-0.91528
-0.035937,-0.73079
0.016531,-1.0255
-0.58032,-0.5947
-0.41967,-0.53474
-0.27908,-0.94553
-0.24946,-0.72309
-0.47725,-0.79343
-0.15412,-1.0352
0.064968,-0.61326
-0.62397,-0.9575
-0.020638,-0.61263
0.025135,-0.92506
0.0060172,-0.98645
-0.19004,-1.1766
-0.44656,-1.7071
-0.12621,-1.1105
-0.29755,-1.3778
-0.4421,-1.6106
-0.86017,-1.4539
-0.33812,-1.4278
-0.56136,-1.1169
-0.2892,-0.88519
-0.45975,-0.86248
-0.8536,-0.75665
-0.88464,-0.79682
-0.35231,-0.62398
-0.72717,-1.0212
-0.44503,-0.71232
-0.43248,-0.76281
-0.4437,-1.0656
-0.081887,-1.0814
-0.40636,-0.82069
-0.36258,-1.2573
-0.085973,-1.2983
-0.46023,-1.0824
-0.42647,-1.7844
-0.61107,-1.6023
-0.76405,-1.2668
-0.99977,-0.70437
-0.47735,-1.0606
-0.62408,-0.62553
-0.65526,-1.051
-0.21111,0.10359
-0.94808,-0.97156
-0.7941,-0.83149
-0.77778,-1.1407
0.16258,-0.78457
-0.30395,-0.7736
-0.29205,-0.75672
-0.36023,-0.78107
-0.63182,-1.2792
-0.32837,-1.4376
0.14353,-0.75042
-0.35186,-1.207
-0.25364,-1.0178
-0.43824,-1.1567
-0.024535,-1.0756
-0.45935,-0.46886
-0.53187,-0.58935
-0.43908,-1.0246
-0.50287,-0.96775
-0.37258,-1.2464
-0.80726,-0.67425
-0.75654,-1.0983
0.056919,-0.81485
-0.17265,-1.276
-0.4051,-1.3432
-0.86822,-0.35466
-0.43207,-1.1825
-0.48241,-0.78821
-0.65481,-0.59019
-0.22024,-0.9195
-0.94182,-0.59103
0.047871,-2.0209
-1.0708,-2.136
-0.47636,-2.2657
-0.6497,-1.6442
-0.7617,-1.8945
-1.096,-1.8181
-1.1786,-2.4892
-0.95255,-2.4891
-1.303,-2.5328
-0.98318,-1.982
-0.56469,-2.1777
-0.74256,-2.0618
-0.47987,-2.4531
-0.99719,-2.6449
-0.69184,-3.0385
-0.66405,-2.6483
-0.90751,-2.8454
-0.77398,-2.6574
-0.70968,-2.5738
-0.8095,-2.5613
-1.288,-2.7531
-0.74054,-1.9991
-1.2348,-2.3358
-0.57932,-1.8015
-1.074,-2.1983
-0.79771,-2.3044
-1.2905,-2.458
-0.99182,-2.2229
-0.64497,-2.6194
0.1146,-2.4065
-0.68275,-2.0833
-0.66821,-2.012
-1.0411,-2.4263
-0.89197,-1.9917
-1.0051,-1.6898
-0.64553,-1.8024
-1.104,-2.1379
-0.40453,-2.1916
-1.0226,-2.8121
-0.76863,-2.056
-0.38981,-2.1164
-1.8823,-3.7112
-0.68351,-2.2265
-0.82721,-1.9454
-0.61288,-2.0138
-0.941,-2.2095
-0.94122,-2.0844
-1.1815,-2.2193
-0.71473,-2.329
-0.79234,-2.4644
-0.66276,-2.3356
-0.94721,-2.1454
-0.71307,-2.3908
-0.9547,-2.4857
-0.76945,-2.0653
-0.8804,-2.3268
-0.6702,-2.1988
-1.1935,-2.4566
-0.98483,-2.0098
-1.246,-1.9208
-0.87364,-1.7835
-1.0585,-1.8616
-1.1109,-2.3153
-1.0083,-2.0314
-1.1611,-2.0417
-0.73248,-1.6883
-0.8431,-2.0525
-0.73381,-1.6906
-0.89381,-2.2374
-0.76419,-2.156
-1.0602,-2.1178
-0.86375,-1.7137
-1.0123,-2.1319
-0.66233,-2.0029
-0.90711,-2.001
-0.37605,-2.1445
-0.6588,-2.3365
-0.85997,-2.2513
-0.65041,-2.2111
-0.7215,-2.3723
-0.85169,-2.2129
-1.058,-2.0015
-1.1301,-2.2097
-0.96333,-2.2274
-0.97845,-2.4838
-1.1043,-2.3352
-0.50824,-1.9959
-1.0777,-1.946
-1.2558,-2.2463
-0.82164,-1.741
-0.92413,-1.7589
-0.84787,-1.7709
-0.92692,-1.6377
-1.1258,-1.8014
-0.68997,-2.1766
-0.74252,-1.7343
-0.97412,-2.176
-0.87156,-1.7145
-1.0923,-1.9212
-1.0462,-2.5079
-0.71398,-2.5226
-0.90862,-2.4717
-0.86433,-2.3586
-0.81093,-2.0641
-0.8288,-1.9546
-0.78686,-1.5999
-0.60819,-1.8225
-1.061,-2.502
-0.76969,-1.504
-0.30448,-1.5253
-1.7227,-2.7883
-2.1379,-2.9531
-1.3807,-2.729
-0.70448,-1.4589
-0.85971,-1.2925
-1.083,-2.1002
-0.92676,-1.4438
-0.97838,-1.7777
-0.32087,-1.8565
-0.6321,-1.8825
-0.76097,-2.3055
-1.1251,-2.0546
-0.74645,-2.0805
-1.1804,-2.2457
-0.90409,-2.0888
-1.0201,-1.6877
-0.92169,-1.6457
-0.5112,-1.7635
-1.013,-2.0734
-0.95332,-2.1068
-1.1682,-2.1869
-0.93023,-2.1384
-0.79512,-1.8853
-1.2145,-2.6465
-1.1722,-2.1345
-0.4556,-1.9646
-0.98043,-2.1588
-0.83473,-2.3207
-0.66992,-2.6293
-0.67434,-2.3531
-0.75482,-2.7807
-1.0294,-2.7291
-0.96109,-2.3958
-0.66095,-2.4163
-0.64019,-2.2377
-0.64455,-1.7244
-0.76519,-2.0645
0.44854,-2.8398
-0.68023,-2.3551
-0.67656,-1.8864
-1.0004,-1.9448
-0.81621,-2.0711
-1.0702,-2.2889
-0.64593,-2.3878
-1.0068,-2.3445
-1.239,-2.4981
-1.0634,-2.1303
-0.7611,-1.8095
-0.39307,-2.2805
