-0.025457,-1.5206
-0.15855,-0.12168
-0.56909,0.86808
-0.5347,0.37402
0.12346,-0.27015
-0.18304,-0.6203
0.0029975,0.12137
0.73317,0.16662
0.56781,0.41546
0.29753,-1.8063
0.87976,-2.1021
0.6288,-0.29422
0.77127,-0.42809
0.8401,-0.025643
0.27284,-1.5764
0.4155,0.31908
0.93822,0.67845
0.94264,-1.8768
0.72878,-1.876
0.57164,-1.64
0.7516,-1.5616
1.0614,-0.11382
1.073,0.16371
0.96904,-0.58696
0.4549,-0.6382
-0.022714,-1.7883
0.64162,-1.0107
0.3861,0.67435
1.0498,-0.57869
0.87023,-0.36236
0.48338,-1.5762
0.62592,-0.81882
0.60556,-0.19196
0.7099,-0.85619
0.59199,-0.38266
1.0334,-0.10682
1.4082,0.011088
1.1801,-0.46833
1.1247,-0.64698
0.38481,-0.70165
0.90132,-0.34112
0.8294,-1.2093
0.53935,-0.27561
0.64086,-0.77035
1.3647,-1.6604
0.64848,-0.33286
0.53202,-0.0968
0.88338,-0.58105
0.64453,-0.059792
0.48514,-0.15707
1.0888,-1.7261
0.77517,-1.1973
1.0425,-0.96915
0.23446,-0.70376
0.86428,-1.6813
0.86818,-1.4061
0.94599,-1.1151
0.67252,-1.3559
0.62157,-0.69764
0.61471,-1.6299
0.8383,-2.4092
0.52305,-1.5027
1.0825,-1.8124
1.2921,-2.3129
1.0976,-2.2375
1.3182,-2.629
1.0958,-1.6585
0.91884,-1.8349
1.2663,-3.0365
0.63696,-2.9274
1.8787,-2.4031
1.1513,-2.9935
1.768,-3.5257
1.1358,-2.2654
1.5904,-2.2699
1.2685,-2.5996
0.97483,-2.6302
0.9344,-2.792
1.3167,-3.05
1.0964,-2.9432
1.162,-2.6984
1.2412,-2.6022
1.1965,-2.8114
1.2551,-3.0892
1.2844,-2.3944
1.0196,-2.7155
1.3299,-2.7965
0.96381,-2.0054
1.1672,-2.3126
1.088,-2.7305
0.98931,-2.7957
1.3301,-2.1493
1.3688,-2.7891
1.1031,-2.569
0.92532,-2.4417
1.1335,-2.1391
1.1408,-2.687
1.2247,-2.9115
1.4201,-3.6771
1.1222,-3.7115
1.2917,-2.8745
1.195,-2.7604
1.4952,-2.733
0.89883,-2.909
1.4234,-2.4669
0.82574,-2.9711
1.2963,-1.9905
0.79222,-3.3947
1.3363,-2.8177
0.83263,-1.6611
1.0193,-2.1401
0.30033,-2.9048
0.76035,-2.8677
0.89623,-3.0838
0.70299,-3.6814
1.1905,-3.0065
1.3953,-3.2849
1.5745,-3.5057
1.0574,-2.3696
1.2302,-2.5273
0.77671,-2.7592
0.86611,-2.3366
0.86388,-3.1314
1.2337,-2.948
1.2155,-3.634
0.89039,-3.2138
0.47147,-2.7678
0.97288,-3.063
0.68792,-2.576
1.1498,-2.9394
0.78006,-2.4218
0.67075,-3.0173
0.55268,-2.8601
0.34887,-2.0756
0.29605,-2.367
0.8004,-3.0254
0.94877,-2.7931
0.33769,-2.066
0.56542,-1.3229
0.45954,-3.3289
